Project Name,Address,Area (sqm),Type of Area,Transacted Price ($),Unit Price ($ psm),Unit Price ($ psf),Contract Date,Property Type,Tenure,Type of Sale,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
CONCORDE SHOPPING CENTRE,317 Outram Road  #01-17 ,24,Strata,330000,13750,1277,29-JUL-2011,Retail,99 Yrs From 16/06/1980,Resale,03,16,169075,Central Region,Bukit Merah
TEXTILE CENTRE,200 Jalan Sultan  #02-25 ,55,Strata,520000,9455,878,27-JUL-2011,Retail,99 Yrs From 02/06/1970,Resale,07,19,199018,Central Region,Kallang
SIM LIM SQUARE,1 Rochor Canal Road  #02-09 ,38,Strata,925000,24342,2261,26-JUL-2011,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #01-26 ,225,Strata,10000000,44444,4129,21-JUL-2011,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
PENINSULA EXCELSIOR HOTEL,5 Coleman Street  #02-01 ,33,Strata,465000,14091,1309,21-JUL-2011,Retail,99 Yrs From 17/08/1979,Resale,06,17,179805,Central Region,Downtown Core
FORTUNE CENTRE,190 Middle Road  #04-26 ,28,Strata,410000,14643,1360,21-JUL-2011,Retail,99 Yrs From 18/10/1980,Resale,07,18,188979,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #05-27/46 ,62,Strata,2480000,40000,3716,20-JUL-2011,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #06-54 ,18,Strata,499000,27722,2575,18-JUL-2011,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
GOLDEN MILE COMPLEX,5001 Beach Road  #01-88 ,41,Strata,620000,15122,1405,18-JUL-2011,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
SQUARE 2,10 Sinaran Drive  #10-25 ,63,Strata,1953000,31000,2880,15-JUL-2011,Retail,99 Yrs From 28/08/2002,Resale,11,30,307506,Central Region,Novena
FORTUNE CENTRE,190 Middle Road  #01-34 ,45,Strata,1410000,31333,2911,12-JUL-2011,Retail,99 Yrs From 18/10/1980,Resale,07,18,188979,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #05-56 ,32,Strata,1950000,60938,5661,11-JUL-2011,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SULTAN PLAZA,100 Jalan Sultan  #03-49 ,48,Strata,474720,9890,919,08-JUL-2011,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
FOOK HAI BUILDING,150 South Bridge Road  #01-18 ,113,Strata,1305000,11549,1073,06-JUL-2011,Retail,99 Yrs From 18/01/1972,Resale,01,05,058727,Central Region,Outram
SIM LIM SQUARE,1 Rochor Canal Road  #02-02 ,37,Strata,935000,25270,2348,06-JUL-2011,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #04-30/53 ,61,Strata,3300000,54098,5026,05-JUL-2011,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
EASTWOOD CENTRE,20 Eastwood Road  #01-14 ,213,Strata,3800000,17840,1657,05-JUL-2011,Retail,99 Yrs From 06/11/1995,Resale,16,48,486442,East Region,Bedok
TEXTILE CENTRE,200 Jalan Sultan  #04-18 ,29,Strata,300000,10345,961,04-JUL-2011,Retail,99 Yrs From 02/06/1970,Resale,07,19,199018,Central Region,Kallang
PEOPLE'S PARK COMPLEX,1 Park Road  #03-24 ,29,Strata,475000,16379,1522,01-JUL-2011,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
CONCORDE SHOPPING CENTRE,317 Outram Road  #01-55 ,32,Strata,380000,11875,1103,30-JUN-2011,Retail,99 Yrs From 16/06/1980,Resale,03,16,169075,Central Region,Bukit Merah
HIGH STREET CENTRE,1 North Bridge Road  #03-36 ,41,Strata,490000,11951,1110,30-JUN-2011,Retail,99 Yrs From 02/06/1969,Resale,06,17,179094,Central Region,Downtown Core
GOLDEN MILE COMPLEX,5001 Beach Road  #02-31/32 ,119,Strata,1500000,12605,1171,30-JUN-2011,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
PRINSEP PLACE,58 Prinsep Street  #01-01/#02-01 ,411,Strata,3500000,8516,791,30-JUN-2011,Retail,99 Yrs From 17/01/1997,Resale,07,18,188686,Central Region,Rochor
GOLDEN MILE TOWER,6001 Beach Road  #01-07 ,31,Strata,427520,13791,1281,29-JUN-2011,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
OASIA HOTEL,8 Sinaran Drive  #06-08/16/19ETC ,380,Strata,15177530,39941,3711,28-JUN-2011,Retail,99 Yrs From 23/04/2007,New Sale,11,30,307470,Central Region,Novena
EIGHT COURTYARDS,8 Canberra Drive  #01-11 ,101,Strata,1413100,13991,1300,28-JUN-2011,Retail,99 Yrs From 20/09/2010,New Sale,27,76,768141,North Region,Yishun
HIGH STREET CENTRE,1 North Bridge Road  #03-29 ,45,Strata,520000,11556,1074,22-JUN-2011,Retail,99 Yrs From 02/06/1969,Resale,06,17,179094,Central Region,Downtown Core
ORCHARD PLAZA,150 Orchard Road  #04-26 ,22,Strata,500000,22727,2111,21-JUN-2011,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
SULTAN PLAZA,100 Jalan Sultan  #04-51 ,44,Strata,364679,8288,770,21-JUN-2011,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
GOLDEN MILE COMPLEX,5001 Beach Road  #03-02 ,33,Strata,488000,14788,1374,20-JUN-2011,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
FU LU SHOU COMPLEX,149 Rochor Road  #02-26/27 ,42,Strata,1250000,29762,2765,20-JUN-2011,Retail,99 Yrs From 16/06/1980,Resale,07,18,188425,Central Region,Rochor
CUPPAGE PLAZA,5 Koek Road  #03-17/18 ,214,Strata,1950000,9112,847,20-JUN-2011,Retail,99 Yrs From 17/08/1979,Resale,09,22,228796,Central Region,Orchard
SIM LIM SQUARE,1 Rochor Canal Road  #01-35 ,33,Strata,4000000,121212,11261,20-JUN-2011,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #B1-17C ,35,Strata,750000,21429,1991,18-JUN-2011,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
PARKLANE SHOPPING MALL,35 Selegie Road  #04-21 ,25,Strata,355000,14200,1319,17-JUN-2011,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
THE RAINTREE,95 Bukit Drive  #01-32 ,40,Strata,400000,10000,929,17-JUN-2011,Retail,99 Yrs From 01/03/2003,Resale,21,58,587843,West Region,Bukit Panjang
GOLDEN MILE COMPLEX,5001 Beach Road  #02-42 ,32,Strata,480000,15000,1394,17-JUN-2011,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
GOLDEN MILE TOWER,6001 Beach Road  #01-56 ,57,Strata,770000,13509,1255,16-JUN-2011,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
PEOPLE'S PARK COMPLEX,1 Park Road  #02-100 ,28,Strata,750000,26786,2488,16-JUN-2011,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
SQUARE 2,10 Sinaran Drive  #11-32 ,64,Strata,1880000,29375,2729,14-JUN-2011,Retail,99 Yrs From 28/08/2002,Resale,11,30,307506,Central Region,Novena
GOLDEN MILE TOWER,6001 Beach Road  #01-54 ,17,Strata,298000,17529,1629,09-JUN-2011,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
GOLDEN MILE COMPLEX,5001 Beach Road  #02-26 ,29,Strata,500000,17241,1602,09-JUN-2011,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
TEXTILE CENTRE,200 Jalan Sultan  #02-08 ,111,Strata,1000000,9009,837,09-JUN-2011,Retail,99 Yrs From 02/06/1970,Resale,07,19,199018,Central Region,Kallang
PARKWAY CENTRE,1 Marine Parade Central  #01-03 ,251,Strata,6600000,26295,2443,09-JUN-2011,Retail,99 Yrs From 23/07/1981,Resale,15,44,449408,Central Region,Marine Parade
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #B1-43 ,33,Strata,530000,16061,1492,07-JUN-2011,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
GOLDEN MILE COMPLEX,5001 Beach Road  #03-74 ,29,Strata,343200,11834,1099,06-JUN-2011,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
FORTUNE CENTRE,190 Middle Road  #03-05 ,29,Strata,410000,14138,1313,06-JUN-2011,Retail,99 Yrs From 18/10/1980,Resale,07,18,188979,Central Region,Rochor
THE RAINTREE,95 Bukit Drive  #01-31 ,45,Strata,370000,8222,764,03-JUN-2011,Retail,99 Yrs From 01/03/2003,Resale,21,58,587843,West Region,Bukit Panjang
SULTAN PLAZA,100 Jalan Sultan  #01-05 ,106,Strata,1767000,16670,1549,03-JUN-2011,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
PEOPLE'S PARK COMPLEX,1 Park Road  #02-62 ,29,Strata,480000,16552,1538,02-JUN-2011,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
PARKWAY CENTRE,1 Marine Parade Central  #01-02 ,101,Strata,2350000,23267,2162,02-JUN-2011,Retail,99 Yrs From 23/07/1981,Resale,15,44,449408,Central Region,Marine Parade
BEAUTY WORLD CENTRE,144 Upper Bukit Timah Road  #04-15 ,69,Strata,1200000,17391,1616,02-JUN-2011,Retail,99 Yrs From 18/09/1979,Resale,21,58,588177,Central Region,Bukit Timah
THOMSON PLAZA,301 Upper Thomson Road  #03-08 ,50,Strata,1500000,30000,2787,01-JUN-2011,Retail,99 Yrs From 15/10/1976,Resale,20,57,574408,Central Region,Bishan
ORCHID HOTEL,1 Tras Link  #01-18 ,38,Strata,2000000,52632,4890,01-JUN-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
TEXTILE CENTRE,200 Jalan Sultan  #04-20 ,60,Strata,568480,9475,880,01-JUN-2011,Retail,99 Yrs From 02/06/1970,Resale,07,19,199018,Central Region,Kallang
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #01-01 ,41,Strata,1380000,33659,3127,31-MAY-2011,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
GOLDEN MILE COMPLEX,5001 Beach Road  #03-23 ,51,Strata,550000,10784,1002,27-MAY-2011,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
GOLDEN MILE TOWER,6001 Beach Road  #01-40 ,54,Strata,750000,13889,1290,27-MAY-2011,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
MANDARIN GARDENS,15 Siglap Road  #01-01 ,220,Strata,2200000,10000,929,26-MAY-2011,Retail,99 Yrs From 08/03/1982,Resale,15,44,448912,East Region,Bedok
THE GOLDEN LANDMARK,390 Victoria Street  #01-60/61 ,106,Strata,1505000,14198,1319,26-MAY-2011,Retail,99 Yrs From 30/04/1981,Resale,07,18,188061,Central Region,Rochor
BUKIT TIMAH PLAZA,1 Jalan Anak Bukit  #01-29/30/31 ,130,Strata,3000000,23077,2144,24-MAY-2011,Retail,99 Yrs From 30/08/1976,Resale,21,58,588996,Central Region,Bukit Timah
GOLDEN MILE COMPLEX,5001 Beach Road  #03-94 ,17,Strata,280000,16471,1530,24-MAY-2011,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
GOLDEN MILE TOWER,6001 Beach Road  #01-10 ,31,Strata,450000,14516,1349,24-MAY-2011,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
TEXTILE CENTRE,200 Jalan Sultan  #03-43 ,90,Strata,700000,7778,723,24-MAY-2011,Retail,99 Yrs From 02/06/1970,Resale,07,19,199018,Central Region,Kallang
ORCHARD PLAZA,150 Orchard Road  #04-28 ,22,Strata,500000,22727,2111,23-MAY-2011,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
THE BENCOOLEN,180 Bencoolen Street  #01-23 ,88,Strata,2400000,27273,2534,23-MAY-2011,Retail,99 Yrs From 24/06/1995,Resale,07,18,189646,Central Region,Rochor
SULTAN PLAZA,100 Jalan Sultan  #02-43 ,105,Strata,1600000,15238,1416,20-MAY-2011,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #03-46 ,41,Strata,651401,15888,1476,18-MAY-2011,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
MAXWELL HOUSE,20 Maxwell Road  #01-10 ,22,Strata,297500,13523,1256,13-MAY-2011,Retail,99 Yrs From 02/06/1969,Resale,01,06,069113,Central Region,Outram
GOLDEN MILE COMPLEX,5001 Beach Road  #03-32A ,96,Strata,702440,7317,680,11-MAY-2011,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
FU LU SHOU COMPLEX,149 Rochor Road  #01-13 ,34,Strata,1452000,42706,3967,11-MAY-2011,Retail,99 Yrs From 16/06/1980,Resale,07,18,188425,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #01-26 ,47,Strata,1635000,34787,3232,11-MAY-2011,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
PEARLS CENTRE,100 Eu Tong Sen Street  #04-16 ,84,Strata,830000,9881,918,10-MAY-2011,Retail,99 Yrs From 15/10/1969,Resale,01,05,059812,Central Region,Outram
GOLDEN MILE TOWER,6001 Beach Road  #02-50/51 ,34,Strata,433000,12735,1183,10-MAY-2011,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
GOLDEN MILE TOWER,6001 Beach Road  #B1-49 ,18,Strata,210000,11667,1084,06-MAY-2011,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
SULTAN PLAZA,100 Jalan Sultan  #02-31 ,38,Strata,400000,10526,978,05-MAY-2011,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
PENINSULA EXCELSIOR HOTEL,5 Coleman Street  #03-13/14 ,92,Strata,1000000,10870,1010,05-MAY-2011,Retail,99 Yrs From 17/08/1979,Resale,06,17,179805,Central Region,Downtown Core
FU LU SHOU COMPLEX,149 Rochor Road  #03-25 ,47,Strata,750000,15957,1482,03-MAY-2011,Retail,99 Yrs From 16/06/1980,Resale,07,18,188425,Central Region,Rochor
HOUGANG GREEN SHOPPING MALL,21 Hougang Street 51  #01-10 ,37,Strata,815000,22027,2046,03-MAY-2011,Retail,99 Yrs From 01/12/1994,Resale,19,53,538719,North East Region,Hougang
THOMSON PLAZA,301 Upper Thomson Road  #02-03 ,55,Strata,1350000,24545,2280,03-MAY-2011,Retail,99 Yrs From 15/10/1976,Resale,20,57,574408,Central Region,Bishan
BURLINGTON SQUARE,175 Bencoolen Street  #01-15 ,25,Strata,530000,21200,1970,03-MAY-2011,Retail,99 Yrs From 10/06/1996,Resale,07,18,189649,Central Region,Rochor
HOUGANG GREEN SHOPPING MALL,21 Hougang Street 51  #01-09 ,37,Strata,815000,22027,2046,03-MAY-2011,Retail,99 Yrs From 01/12/1994,Resale,19,53,538719,North East Region,Hougang
CONCORDE SHOPPING CENTRE,317 Outram Road  #02-53 ,29,Strata,330000,11379,1057,29-APR-2011,Retail,99 Yrs From 16/06/1980,Resale,03,16,169075,Central Region,Bukit Merah
ORCHID HOTEL,1 Tras Link  #01-03 ,31,Strata,1169000,37710,3503,29-APR-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
HIGH STREET CENTRE,1 North Bridge Road  #01-46 ,47,Strata,690000,14681,1364,29-APR-2011,Retail,99 Yrs From 02/06/1969,Resale,06,17,179094,Central Region,Downtown Core
ORCHID HOTEL,1 Tras Link  #01-09 ,25,Strata,820000,32800,3047,28-APR-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #02-57 ,37,Strata,1000000,27027,2511,28-APR-2011,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
ORCHARD PLAZA,150 Orchard Road  #04-17 ,23,Strata,480000,20870,1939,27-APR-2011,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
PRINSEP PLACE,58 Prinsep Street  #01-01/#02-01 ,411,Strata,3000000,7299,678,26-APR-2011,Retail,99 Yrs From 17/01/1997,Resale,07,18,188686,Central Region,Rochor
ORCHARD PLAZA,150 Orchard Road  #01-15 ,19,Strata,865000,45526,4229,26-APR-2011,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
HIGH STREET CENTRE,1 North Bridge Road  #B1-28 ,25,Strata,290000,11600,1078,25-APR-2011,Retail,99 Yrs From 02/06/1969,Resale,06,17,179094,Central Region,Downtown Core
FU LU SHOU COMPLEX,149 Rochor Road  #03-04 ,40,Strata,690000,17250,1603,21-APR-2011,Retail,99 Yrs From 16/06/1980,Resale,07,18,188425,Central Region,Rochor
ORCHID HOTEL,1 Tras Link  #01-10 ,22,Strata,750000,34091,3167,21-APR-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
PEOPLE'S PARK COMPLEX,1 Park Road  #02-37B ,184,Strata,2180000,11848,1101,20-APR-2011,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #02-11 ,53,Strata,1413000,26660,2477,18-APR-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
PEOPLE'S PARK COMPLEX,1 Park Road  #01-22 ,45,Strata,2800000,62222,5781,18-APR-2011,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #02-12 ,68,Strata,1815000,26691,2480,18-APR-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
SIM LIM SQUARE,1 Rochor Canal Road  #06-56 ,46,Strata,1260000,27391,2545,18-APR-2011,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #04-51 ,34,Strata,310250,9125,848,18-APR-2011,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #01-17 ,30,Strata,1072000,35733,3320,15-APR-2011,Retail,99 Yrs From 02/10/2007,Sub Sale,02,07,078867,Central Region,Outram
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #B1-47 ,28,Strata,700000,25000,2323,15-APR-2011,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #01-19 ,28,Strata,1053500,37625,3495,14-APR-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #01-08 ,28,Strata,1083000,38679,3593,14-APR-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
SIM LIM SQUARE,1 Rochor Canal Road  #04-03 ,87,Strata,1700000,19540,1815,13-APR-2011,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
PARKLANE SHOPPING MALL,35 Selegie Road  #01-14/25 ,82,Strata,1120000,13659,1269,13-APR-2011,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
ORCHID HOTEL,1 Tras Link  #01-13 ,34,Strata,1278000,37588,3492,13-APR-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #01-12 ,34,Strata,1278000,37588,3492,13-APR-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #01-16 ,109,Strata,3880000,35596,3307,13-APR-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
FU LU SHOU COMPLEX,149 Rochor Road  #03-22 ,38,Strata,620000,16316,1516,13-APR-2011,Retail,99 Yrs From 16/06/1980,Resale,07,18,188425,Central Region,Rochor
ORCHID HOTEL,1 Tras Link  #01-14 ,34,Strata,1278000,37588,3492,13-APR-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #01-15 ,34,Strata,1316000,38706,3596,13-APR-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
GOLDEN MILE COMPLEX,5001 Beach Road  #03-97F ,18,Strata,205000,11389,1058,12-APR-2011,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
GOLDEN MILE COMPLEX,5001 Beach Road  #03-64B ,18,Strata,238000,13222,1228,11-APR-2011,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
FORTUNE CENTRE,190 Middle Road  #02-05 ,37,Strata,600000,16216,1507,07-APR-2011,Retail,99 Yrs From 18/10/1980,Resale,07,18,188979,Central Region,Rochor
TEXTILE CENTRE,200 Jalan Sultan  #01-32 ,86,Strata,805000,9360,870,06-APR-2011,Retail,99 Yrs From 02/06/1970,Resale,07,19,199018,Central Region,Kallang
PENINSULA EXCELSIOR HOTEL,5 Coleman Street  #B1-08 ,28,Strata,318000,11357,1055,05-APR-2011,Retail,99 Yrs From 17/08/1979,Resale,06,17,179805,Central Region,Downtown Core
ORCHID HOTEL,1 Tras Link  #01-17 ,30,Strata,918000,30600,2843,04-APR-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
HIGH STREET CENTRE,1 North Bridge Road  #02-37 ,45,Strata,720000,16000,1486,04-APR-2011,Retail,99 Yrs From 02/06/1969,Resale,06,17,179094,Central Region,Downtown Core
PARKLANE SHOPPING MALL,35 Selegie Road  #05-01 ,42,Strata,450000,10714,995,04-APR-2011,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
HIGH STREET CENTRE,1 North Bridge Road  #02-36 ,45,Strata,720000,16000,1486,04-APR-2011,Retail,99 Yrs From 02/06/1969,Resale,06,17,179094,Central Region,Downtown Core
ORCHID HOTEL,1 Tras Link  #01-07 ,24,Strata,918000,38250,3554,04-APR-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
PENINSULA EXCELSIOR HOTEL,5 Coleman Street  #02-26 ,19,Strata,290000,15263,1418,04-APR-2011,Retail,99 Yrs From 17/08/1979,Resale,06,17,179805,Central Region,Downtown Core
FORTUNE CENTRE,190 Middle Road  #04-34 ,375,Strata,3850000,10267,954,01-APR-2011,Retail,99 Yrs From 18/10/1980,Resale,07,18,188979,Central Region,Rochor
THE BENCOOLEN,180 Bencoolen Street  #01-86 ,15,Strata,780000,52000,4831,01-APR-2011,Retail,99 Yrs From 24/06/1995,Resale,07,18,189646,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #06-02 ,131,Strata,1800000,13740,1277,31-MAR-2011,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #04-09 ,36,Strata,1100000,30556,2839,31-MAR-2011,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
THE PLAZA,7500A Beach Road  #B1-305 ,32,Strata,490000,15313,1423,30-MAR-2011,Retail,99 Yrs From 03/09/1968,Resale,07,19,199591,Central Region,Kallang
SIM LIM SQUARE,1 Rochor Canal Road  #04-48 ,64,Strata,3110000,48594,4514,30-MAR-2011,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
OASIA HOTEL,8 Sinaran Drive  #05-18 ,72,Strata,2790000,38750,3600,30-MAR-2011,Retail,99 Yrs From 23/04/2007,New Sale,11,30,307470,Central Region,Novena
THOMSON PLAZA,301 Upper Thomson Road  #01-61/62 ,73,Strata,2020000,27671,2571,30-MAR-2011,Retail,99 Yrs From 15/10/1976,Resale,20,57,574408,Central Region,Bishan
OASIA HOTEL,8 Sinaran Drive  #05-20 ,74,Strata,2948900,39850,3702,30-MAR-2011,Retail,99 Yrs From 23/04/2007,New Sale,11,30,307470,Central Region,Novena
THE GOLDEN LANDMARK,390 Victoria Street  #03-40 ,27,Strata,388000,14370,1335,29-MAR-2011,Retail,99 Yrs From 30/04/1981,Resale,07,18,188061,Central Region,Rochor
BEAUTY WORLD CENTRE,144 Upper Bukit Timah Road  #B1-09 ,39,Strata,700000,17949,1667,25-MAR-2011,Retail,99 Yrs From 18/09/1979,Resale,21,58,588177,Central Region,Bukit Timah
SIM LIM SQUARE,1 Rochor Canal Road  #06-40 ,34,Strata,1300000,38235,3552,24-MAR-2011,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
TEXTILE CENTRE,200 Jalan Sultan  #02-16 ,60,Strata,452200,7537,700,23-MAR-2011,Retail,99 Yrs From 02/06/1970,Resale,07,19,199018,Central Region,Kallang
HIGH STREET CENTRE,1 North Bridge Road  #02-08/31 ,63,Strata,830000,13175,1224,23-MAR-2011,Retail,99 Yrs From 02/06/1969,Resale,06,17,179094,Central Region,Downtown Core
SIM LIM SQUARE,1 Rochor Canal Road  #B1-07 ,32,Strata,820000,25625,2381,22-MAR-2011,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
BURLINGTON SQUARE,175 Bencoolen Street  #01-51 ,30,Strata,738000,24600,2285,22-MAR-2011,Retail,99 Yrs From 10/06/1996,Resale,07,18,189649,Central Region,Rochor
SINGAPORE SHOPPING CENTRE,190 Clemenceau Avenue  #05-28 ,22,Strata,235000,10682,992,18-MAR-2011,Retail,99 Yrs From 01/05/1948,Resale,09,23,239924,Central Region,Museum
SULTAN PLAZA,100 Jalan Sultan  #01-19 ,52,Strata,525000,10096,938,17-MAR-2011,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
SIM LIM SQUARE,1 Rochor Canal Road  #04-02 ,25,Strata,1010000,40400,3753,16-MAR-2011,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
GOLDEN MILE TOWER,6001 Beach Road  #01-55A ,47,Strata,650000,13830,1285,15-MAR-2011,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
SUNSHINE PLAZA,91 Bencoolen Street  #01-28 ,14,Strata,288000,20571,1911,14-MAR-2011,Retail,99 Yrs From 19/03/1997,Resale,07,18,189652,Central Region,Rochor
GOLDEN MILE TOWER,6001 Beach Road  #01-55C ,34,Strata,490000,14412,1339,11-MAR-2011,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
CONCORDE SHOPPING CENTRE,317 Outram Road  #01-23 ,24,Strata,318000,13250,1231,11-MAR-2011,Retail,99 Yrs From 16/06/1980,Resale,03,16,169075,Central Region,Bukit Merah
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #B1-31 ,35,Strata,800000,22857,2123,09-MAR-2011,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
